datetime,active_flt_2h,new_flt_h,real_pax_checkin_adj,tot_pax,real_pax_passport,real_pax_seguridad,new_pax_passport,tot_capacity,tot_capacity_h,pax_momentum,pax_momentum_sec,pax_roll_mean_3h,pax_roll_mean_6h,Group_Ryanair_h,pax_momentum_pas,Group_easy_h,Mean_OCC,Group_wizz_h,OCC_Ryanair,OCC_Easy,EU_flt_h,OCC_wizz,INT_flt_h,other_companies,NAC_flt_h,Group_Ryanair,Ontime_flt,Delayed_flt,Group_easy,Group_wizz,EU_flt,INT_flt,NAC_flt,midweek,weekend,v_morning,v_evening,v_night,temperatura,lluvia,v_viento,estado_clima,festivo,pax_roll_sec_6h,pax_roll_mean_12h,lag_1,lag_2,lag_3,lag_6,lag_24
2025-12-02 08:00:00,17,7.0,1062.0833333333333,1326.0,421.8737804878049,1490.0987804878048,550.0,3426,1365.0,364.0,97.0,753.0,493.0,3.0,148.0,2.0,0.9611764705882353,1.0,0.9780000000000001,0.97,4.0,0.9642857142857142,3.0,3,0.0,5,14,3,2,7,11,6,0,17,0,17,0,0,8.8,0.0,14.8,2.0,0,820.0,821.0,698.3966666666666,497.5799999999999,414.09,447.13,50.39999999999999
2025-12-02 09:00:00,10,3.0,598.6999999999999,492.0,375.54939024390245,819.655487804878,167.0,1888,523.0,-463.0,-670.0,786.0,588.0,1.0,-46.0,0.0,0.961,0.0,0.9824999999999999,0.97,2.0,0.97,1.0,3,0.0,4,7,3,2,1,6,4,0,10,0,10,0,0,9.6,0.0,14.8,2.0,0,948.0,799.0,1062.0833333333333,698.3966666666666,497.5799999999999,26.459999999999997,364.84
2025-12-02 10:00:00,10,7.0,469.5533333333333,1263.0,326.17134146341465,841.4038617886179,553.0,1827,1304.0,-129.0,22.0,710.0,623.0,3.0,-49.0,2.0,0.96,0.0,0.98,0.97,4.0,,3.0,4,0.0,4,6,4,2,0,6,4,0,10,0,3,7,0,11.3,0.0,14.8,2.0,0,1002.0,780.0,598.6999999999999,1062.0833333333333,698.3966666666666,258.33,736.03
2025-12-02 11:00:00,8,1.0,629.4866666666667,184.0,455.64573170731705,839.3089430894308,184.0,1498,194.0,160.0,-2.0,566.0,659.0,0.0,129.0,0.0,0.9675,0.0,0.9766666666666666,0.97,0.0,,1.0,3,0.0,3,6,2,2,0,4,4,0,8,0,0,8,0,12.8,0.0,13.0,2.0,0,1040.0,699.0,469.5533333333333,598.6999999999999,1062.0833333333333,414.09,342.24
2025-12-02 12:00:00,5,4.0,339.7033333333333,780.0,418.8731707317073,583.5426829268292,593.0,1039,845.0,-290.0,-256.0,480.0,633.0,2.0,-37.0,0.0,0.9339999999999999,0.0,0.9550000000000001,,1.0,,3.0,3,0.0,2,5,0,0,0,1,4,0,5,0,0,5,0,13.9,0.0,11.1,2.0,0,995.0,567.0,629.4866666666667,469.5533333333333,598.6999999999999,497.5799999999999,946.5999999999999
2025-12-02 13:00:00,6,2.0,388.30999999999995,360.0,277.9493902439024,450.29939024390245,185.0,1214,369.0,49.0,-133.0,452.0,581.0,1.0,-141.0,1.0,0.945,0.0,0.9633333333333334,0.97,1.0,,1.0,2,0.0,3,6,0,1,0,2,4,0,6,0,0,6,0,14.9,0.0,11.1,2.0,0,837.0,486.0,339.7033333333333,629.4866666666667,469.5533333333333,698.3966666666666,1839.27
2025-12-02 14:00:00,3,1.0,116.61666666666667,185.0,76.95487804878049,181.48821138211383,0.0,558,189.0,-272.0,-269.0,282.0,424.0,1.0,-201.0,0.0,0.9766666666666666,0.0,0.98,0.97,1.0,,0.0,0,0.0,2,3,0,1,0,2,1,0,3,0,0,3,0,14.9,0.0,11.1,2.0,0,619.0,458.0,388.30999999999995,339.7033333333333,629.4866666666667,1062.0833333333333,1444.26
2025-12-02 15:00:00,5,4.0,226.005,763.0,2.707317073170732,487.5111788617886,0.0,987,798.0,109.0,306.0,244.0,362.0,2.0,-74.0,0.0,0.962,0.0,0.9700000000000001,,3.0,,0.0,2,1.0,3,4,1,0,0,4,0,1,5,0,0,5,0,14.5,0.0,11.1,2.0,0,564.0,475.0,116.61666666666667,388.30999999999995,339.7033333333333,598.6999999999999,788.305
2025-12-02 16:00:00,8,4.0,407.445,747.0,45.1,769.1861788617886,0.0,1579,781.0,181.0,282.0,250.0,351.0,2.0,42.0,1.0,0.9575,1.0,0.965,0.95,4.0,0.95,0.0,2,0.0,4,6,2,1,1,7,0,1,8,0,0,8,0,13.8,0.0,11.1,2.0,0,552.0,487.0,226.005,116.61666666666667,388.30999999999995,469.5533333333333,1133.3683333333333
2025-12-02 17:00:00,11,7.0,600.0366666666666,1385.0,197.8,1094.980081300813,344.0,2228,1447.0,193.0,326.0,411.0,346.0,2.0,153.0,1.0,0.9572727272727272,3.0,0.9550000000000001,0.96,4.0,0.96,2.0,1,1.0,4,9,2,2,4,8,2,1,11,0,0,11,0,12.9,0.0,11.1,2.0,0,595.0,503.0,407.445,226.005,116.61666666666667,629.4866666666667,1164.9266666666667
2025-12-02 18:00:00,11,4.0,741.1633333333333,705.0,279.27500000000003,1074.6111788617886,165.0,2176,729.0,141.0,-20.0,583.0,413.0,1.0,81.0,1.0,0.9609090909090909,0.0,0.9566666666666667,0.97,3.0,0.9633333333333333,1.0,3,0.0,3,9,2,2,3,7,3,1,11,0,0,7,4,9.7,0.0,11.1,2.0,0,676.0,523.0,600.0366666666666,407.445,226.005,339.7033333333333,1139.2166666666667
2025-12-02 19:00:00,7,3.0,392.76,587.0,127.075,622.4310975609756,187.0,1345,616.0,-348.0,-452.0,578.0,414.0,1.0,-152.0,1.0,0.9614285714285714,1.0,0.965,0.96,2.0,0.96,1.0,2,0.0,2,5,2,2,1,5,2,0,7,0,0,0,7,9.6,0.0,11.1,2.0,0,705.0,498.0,741.1633333333333,600.0366666666666,407.445,388.30999999999995,680.345
2025-12-02 20:00:00,4,1.0,277.0,181.0,46.75,381.8394308943089,0.0,813,197.0,-116.0,-241.0,470.0,441.0,1.0,-80.0,0.0,0.945,0.0,0.935,0.95,1.0,0.96,0.0,0,0.0,2,3,1,1,1,3,1,0,4,0,0,0,4,9.5,0.0,11.1,2.0,0,738.0,432.0,392.76,741.1633333333333,600.0366666666666,116.61666666666667,1140.4383333333333
2025-12-02 21:00:00,1,0.0,43.44,0.0,0.0,54.07317073170732,0.0,197,0.0,-234.0,-328.0,238.0,410.0,0.0,0.0,0.0,0.92,0.0,0.92,,0.0,,0.0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,9.4,0.0,13.0,2.0,0,666.0,386.0,277.0,392.76,741.1633333333333,226.005,862.2933333333333
2025-12-03 04:00:00,9,9.0,391.8733333333333,1359.0,373.225,709.6083333333333,677.0,1643,1643.0,348.0,656.0,237.0,408.0,7.0,0.0,2.0,0.8311111111111111,0.0,0.7971428571428572,0.95,3.0,,4.0,0,2.0,7,9,0,2,0,3,4,2,0,0,9,0,0,9.0,0.0,13.0,2.0,0,656.0,379.0,43.44,277.0,392.76,407.445,691.1266666666667
2025-12-03 05:00:00,12,3.0,538.0,378.0,258.359756097561,683.1680894308943,151.0,2135,492.0,146.0,-26.0,324.0,397.0,1.0,-115.0,2.0,0.82,0.0,0.7525,0.9550000000000001,1.0,,1.0,0,1.0,8,12,0,4,0,4,5,3,0,0,12,0,0,8.0,0.0,12.0,2.0,0,588.0,372.0,391.8733333333333,43.44,277.0,600.0366666666666,1612.1033333333332
2025-12-03 06:00:00,5,2.0,210.90666666666667,340.0,76.3719512195122,466.7146341463415,0.0,837,345.0,-327.0,-216.0,380.0,309.0,1.0,-182.0,1.0,0.866,0.0,0.72,0.9633333333333333,2.0,,0.0,0,0.0,2,5,0,3,0,3,1,1,0,0,5,0,0,8.0,0.0,21.0,1.0,0,486.0,361.0,538.0,391.8733333333333,43.44,741.1633333333333,1913.0033333333333
2025-12-03 07:00:00,11,9.0,395.7,1793.0,166.89329268292684,938.6560975609756,162.0,2194,1849.0,185.0,472.0,382.0,309.0,4.0,91.0,1.0,0.9727272727272727,3.0,0.9879999999999999,0.97,8.0,0.9633333333333333,1.0,1,0.0,5,9,2,2,3,10,1,0,0,0,11,0,0,8.0,0.0,12.0,2.0,0,539.0,362.0,210.90666666666667,538.0,391.8733333333333,392.76,1368.0433333333333
2025-12-03 08:00:00,20,11.0,1260.7366666666667,1990.0,443.1030487804878,1902.5656504065041,846.0,3915,2066.0,865.0,964.0,622.0,473.0,3.0,276.0,2.0,0.966,1.0,0.9842857142857143,0.9566666666666667,6.0,0.9649999999999999,5.0,6,0.0,7,13,7,3,4,14,6,0,0,0,20,0,0,8.0,0.0,12.0,2.0,0,792.0,457.0,395.7,210.90666666666667,538.0,277.0,447.13
2025-12-03 09:00:00,14,3.0,963.9633333333333,549.0,451.4091463414634,1247.0258130081302,167.0,2626,560.0,-297.0,-656.0,873.0,627.0,2.0,8.0,0.0,0.9664285714285714,0.0,0.986,0.95,2.0,0.97,1.0,6,0.0,5,8,6,2,1,8,6,0,0,0,14,0,0,9.0,0.0,13.0,2.0,0,991.0,519.0,1260.7366666666667,395.7,210.90666666666667,43.44,26.459999999999997
2025-12-03 10:00:00,5,2.0,263.83,398.0,242.38231707317073,504.9130081300813,209.0,969,409.0,-700.0,-742.0,830.0,606.0,1.0,-209.0,0.0,0.978,0.0,0.9933333333333333,,1.0,,1.0,2,0.0,3,4,1,0,0,3,2,0,0,0,3,2,0,11.0,0.0,13.0,2.0,0,957.0,507.0,963.9633333333333,1260.7366666666667,395.7,391.8733333333333,258.33
2025-12-03 11:00:00,5,3.0,391.64,549.0,280.47682926829265,577.1768292682926,197.0,972,563.0,128.0,72.0,540.0,581.0,1.0,38.0,0.0,0.974,0.0,1.0,,2.0,,1.0,3,0.0,2,4,1,0,0,3,2,0,0,0,0,5,0,11.7,0.0,18.5,2.0,0,940.0,489.0,263.83,963.9633333333333,1260.7366666666667,538.0,414.09
2025-12-03 12:00:00,7,4.0,301.26,676.0,202.67865853658537,535.3278455284553,322.0,1286,723.0,-90.0,-42.0,319.0,596.0,0.0,-78.0,0.0,0.95,0.0,1.0,,2.0,,2.0,6,0.0,1,5,2,0,0,4,3,0,0,0,0,7,0,13.1,0.0,16.7,2.0,0,951.0,453.0,391.64,263.83,963.9633333333333,210.90666666666667,497.5799999999999
2025-12-03 13:00:00,11,7.0,558.6,1327.0,186.91036585365853,918.8689024390244,227.0,2097,1374.0,257.0,384.0,417.0,623.0,2.0,-16.0,1.0,0.9536363636363636,1.0,0.985,0.97,6.0,0.97,1.0,7,0.0,2,9,2,1,1,8,3,0,0,0,0,11,0,14.2,0.0,16.7,2.0,0,948.0,466.0,301.26,391.64,263.83,395.7,698.3966666666666
2025-12-03 14:00:00,11,4.0,648.1,749.0,223.24451219512196,991.2040650406503,0.0,2135,761.0,90.0,72.0,503.0,521.0,3.0,36.0,0.0,0.9727272727272727,0.0,0.9879999999999999,0.97,4.0,0.97,0.0,4,0.0,5,10,1,1,1,10,1,0,0,0,0,11,0,14.7,0.0,16.7,2.0,0,796.0,497.0,558.6,301.26,391.64,1260.7366666666667,1062.0833333333333
2025-12-03 15:00:00,8,4.0,578.2433333333333,953.0,349.4701219512195,927.2628048780488,779.0,1768,1007.0,-70.0,-64.0,595.0,457.0,1.0,126.0,1.0,0.9662499999999999,1.0,0.9724999999999999,0.97,1.0,0.95,3.0,2,0.0,4,7,1,1,1,5,3,0,0,0,0,8,0,14.3,0.0,16.7,2.0,0,742.0,542.0,648.1,558.6,301.26,963.9633333333333,598.6999999999999
2025-12-03 16:00:00,9,5.0,567.5516666666667,808.0,427.04939024390245,1009.5290650406504,0.0,1910,903.0,-11.0,82.0,598.0,508.0,3.0,78.0,1.0,0.9199999999999999,1.0,0.8775,0.96,4.0,0.95,0.0,1,1.0,4,7,2,2,2,5,3,1,0,0,0,9,0,13.6,0.0,14.8,2.0,0,827.0,557.0,578.2433333333333,648.1,558.6,263.83,469.5533333333333
2025-12-03 17:00:00,16,11.0,798.8766666666667,2035.0,401.37560975609756,1539.8670731707316,545.0,3005,2102.0,231.0,530.0,648.0,575.0,6.0,-26.0,2.0,0.94625,1.0,0.9366666666666666,0.9633333333333333,6.0,0.96,3.0,2,2.0,9,11,5,3,2,10,3,3,0,0,0,16,0,12.6,0.0,13.0,1.0,0,987.0,578.0,567.5516666666667,578.2433333333333,648.1,391.64,629.4866666666667
2025-12-03 18:00:00,20,9.0,1042.0016666666666,1698.0,450.57743902439023,1588.730894308943,727.0,3855,1753.0,243.0,49.0,803.0,699.0,2.0,49.0,2.0,0.9685,1.0,0.97875,0.97,5.0,0.97,4.0,6,0.0,8,14,6,4,2,11,7,2,0,0,0,11,9,9.9,0.0,11.1,1.0,0,1163.0,648.0,798.8766666666667,567.5516666666667,578.2433333333333,301.26,339.7033333333333
2025-12-03 19:00:00,12,3.0,842.9066666666666,577.0,359.81036585365854,1133.4414634146342,0.0,2358,605.0,-199.0,-455.0,895.0,746.0,0.0,-91.0,1.0,0.965,2.0,0.995,0.9633333333333333,3.0,0.96,0.0,4,0.0,2,8,4,3,3,8,4,0,0,0,0,0,12,9.7,0.0,13.0,1.0,0,1198.0,685.0,1042.0016666666666,798.8766666666667,567.5516666666667,558.6,388.30999999999995
2025-12-03 20:00:00,4,1.0,325.53,189.0,136.38719512195124,460.4357723577236,189.0,794,189.0,-517.0,-673.0,737.0,693.0,1.0,-223.0,0.0,0.965,0.0,1.0,0.95,0.0,0.955,1.0,0,0.0,1,2,2,1,2,3,1,0,0,0,0,0,4,9.4,0.0,13.0,1.0,0,1110.0,607.0,842.9066666666666,1042.0016666666666,798.8766666666667,648.1,116.61666666666667
2025-12-03 21:00:00,1,0.0,35.279999999999994,0.0,28.35,51.40365853658537,0.0,189,0.0,-290.0,-409.0,401.0,602.0,0.0,-108.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,9.0,0.0,13.0,1.0,0,964.0,529.0,325.53,842.9066666666666,1042.0016666666666,578.2433333333333,226.005
2025-12-04 04:00:00,6,6.0,281.5616666666666,886.0,271.825,460.06666666666666,526.0,1084,1084.0,246.0,409.0,214.0,554.0,4.0,243.0,2.0,0.8233333333333333,0.0,0.76,0.95,2.0,,3.0,0,1.0,4,5,1,2,0,2,3,1,6,0,6,0,0,6.0,0.0,9.0,2.0,0,872.0,531.0,35.279999999999994,325.53,842.9066666666666,567.5516666666667,407.445
2025-12-04 05:00:00,12,6.0,422.0683333333333,929.0,132.56951219512194,652.6615853658536,0.0,2151,1067.0,141.0,193.0,246.0,492.0,3.0,-139.0,2.0,0.8475,0.0,0.7685714285714286,0.9550000000000001,5.0,,0.0,1,1.0,7,11,1,4,0,7,3,2,12,0,12,0,0,6.0,0.0,9.0,2.0,0,724.0,533.0,281.5616666666666,35.279999999999994,325.53,798.8766666666667,600.0366666666666
2025-12-04 06:00:00,9,3.0,560.31,558.0,61.980487804878045,1005.2693089430894,0.0,1634,567.0,138.0,353.0,421.0,411.0,3.0,-71.0,0.0,0.9088888888888889,0.0,0.8816666666666667,0.96,3.0,,0.0,1,0.0,6,9,0,2,0,8,0,1,9,0,9,0,0,5.1,0.0,17.0,1.0,0,627.0,555.0,422.0683333333333,281.5616666666666,35.279999999999994,1042.0016666666666,741.1633333333333
2025-12-04 07:00:00,14,11.0,722.9066666666666,2179.0,214.3,1509.7467479674797,295.0,2830,2263.0,163.0,504.0,568.0,391.0,3.0,152.0,0.0,0.965,6.0,0.9833333333333334,,9.0,0.9633333333333333,2.0,2,0.0,6,9,5,0,6,12,2,0,14,0,14,0,0,5.0,0.0,5.0,2.0,0,690.0,569.0,560.31,422.0683333333333,281.5616666666666,842.9066666666666,392.76
2025-12-04 08:00:00,22,11.0,1303.5333333333333,2017.0,521.7871951219512,2150.646544715447,653.0,4358,2095.0,581.0,641.0,862.0,554.0,4.0,307.0,4.0,0.9613636363636363,1.0,0.972857142857143,0.9650000000000001,6.0,0.9642857142857142,4.0,4,1.0,7,16,6,4,7,15,6,1,22,0,22,0,0,7.0,0.0,9.0,2.0,0,972.0,623.0,722.9066666666666,560.31,422.0683333333333,325.53,277.0
2025-12-04 09:00:00,17,6.0,1136.5233333333333,1108.0,773.8920731707317,1568.2918699186991,720.0,3227,1132.0,-167.0,-582.0,1054.0,738.0,4.0,252.0,1.0,0.9682352941176471,0.0,0.97875,0.9600000000000002,1.0,0.97,4.0,3,1.0,8,15,2,5,1,7,8,2,17,0,17,0,0,9.0,0.0,11.1,2.0,0,1224.0,670.0,1303.5333333333333,722.9066666666666,560.31,35.279999999999994,43.44
2025-12-04 10:00:00,12,6.0,513.0333333333333,1132.0,533.8042682926829,868.3841463414634,734.0,2305,1173.0,-623.0,-700.0,984.0,776.0,2.0,-240.0,2.0,0.9725,1.0,0.9916666666666667,0.9533333333333333,2.0,0.95,4.0,2,0.0,6,9,3,3,1,3,8,1,12,0,6,6,0,9.8,0.0,13.0,3.0,0,1293.0,665.0,1136.5233333333333,1303.5333333333333,722.9066666666666,281.5616666666666,391.8733333333333
2025-12-04 11:00:00,15,9.0,797.0133333333333,1556.0,605.7371951219512,1359.7654471544715,380.0,2776,1603.0,284.0,491.0,816.0,839.0,5.0,72.0,0.0,0.9646666666666666,0.0,0.9885714285714285,0.96,7.0,0.95,2.0,5,0.0,7,12,3,2,1,9,6,0,15,0,0,15,0,10.9,0.0,13.0,3.0,0,1410.0,665.0,513.0333333333333,1136.5233333333333,1303.5333333333333,422.0683333333333,538.0
2025-12-04 12:00:00,19,10.0,1143.6366666666665,1723.0,725.15,1602.343699186992,925.0,3416,1813.0,347.0,243.0,818.0,936.0,2.0,119.0,2.0,0.9578947368421052,0.0,0.9800000000000001,0.97,5.0,,5.0,10,0.0,7,17,2,2,0,12,7,0,19,0,0,19,0,11.7,0.0,13.0,3.0,0,1510.0,674.0,797.0133333333333,513.0333333333333,1136.5233333333333,560.31,210.90666666666667
2025-12-04 13:00:00,11,1.0,766.8133333333333,185.0,452.49146341463415,957.6928861788618,185.0,2002,189.0,-377.0,-645.0,902.0,943.0,1.0,-273.0,0.0,0.9554545454545454,0.0,0.9666666666666667,0.97,0.0,,1.0,6,0.0,3,9,2,2,0,5,6,0,11,0,0,11,0,12.2,0.0,13.0,3.0,0,1418.0,667.0,1143.6366666666665,797.0133333333333,513.0333333333333,722.9066666666666,395.7
2025-12-04 14:00:00,8,7.0,258.145,1238.0,120.23780487804879,695.9394308943089,183.0,1477,1288.0,-509.0,-262.0,723.0,769.0,4.0,-332.0,1.0,0.96375,0.0,0.9720000000000001,0.95,4.0,,1.0,2,2.0,5,6,2,1,0,4,2,2,8,0,0,8,0,12.5,0.0,14.8,3.0,0,1175.0,662.0,766.8133333333333,1143.6366666666665,797.0133333333333,1303.5333333333333,1260.7366666666667
2025-12-04 15:00:00,11,4.0,546.495,698.0,97.54024390243903,861.5158536585366,0.0,2002,714.0,288.0,166.0,524.0,671.0,2.0,-23.0,1.0,0.9672727272727273,0.0,0.9783333333333334,0.96,4.0,,0.0,3,0.0,6,10,1,2,0,8,1,2,11,0,0,11,0,12.2,0.0,14.8,3.0,0,1058.0,704.0,258.145,766.8133333333333,1143.6366666666665,1136.5233333333333,963.9633333333333
2025-12-04 16:00:00,11,7.0,544.11,1308.0,159.88475609756097,1059.305487804878,195.0,2070,1356.0,-2.0,198.0,450.0,676.0,3.0,62.0,2.0,0.97,2.0,0.99,0.9566666666666667,6.0,0.95,1.0,1,0.0,5,9,2,3,2,10,1,0,11,0,0,11,0,11.6,0.0,13.0,2.0,0,1089.0,726.0,546.495,258.145,766.8133333333333,513.0333333333333,263.83
2025-12-04 17:00:00,19,12.0,923.2316666666667,2262.0,392.11829268292684,1626.7573170731707,712.0,3707,2351.0,379.0,567.0,671.0,697.0,5.0,232.0,2.0,0.9636842105263157,2.0,0.9725,0.96,7.0,0.96,4.0,3,1.0,8,15,4,4,4,13,5,1,19,0,0,19,0,10.8,0.0,13.0,2.0,0,1134.0,768.0,544.11,546.495,258.145,797.0133333333333,391.64
2025-12-04 18:00:00,22,10.0,1306.6216666666667,1938.0,585.9243902439025,2079.722967479675,569.0,4362,2011.0,383.0,453.0,925.0,724.0,2.0,194.0,2.0,0.9631818181818183,2.0,0.9714285714285715,0.97,7.0,0.9650000000000001,3.0,7,0.0,7,18,4,4,4,14,7,1,22,0,0,12,10,10.3,0.0,11.1,2.0,0,1213.0,830.0,923.2316666666667,544.11,546.495,1143.6366666666665,301.26
2025-12-04 19:00:00,20,10.0,1417.3533333333332,1939.0,491.35,2152.243292682927,167.0,4016,2005.0,111.0,73.0,1216.0,833.0,4.0,-95.0,1.0,0.966,4.0,0.9866666666666667,0.9633333333333333,9.0,0.9583333333333334,1.0,5,0.0,6,12,8,3,6,16,4,0,20,0,0,0,20,9.6,0.0,11.1,2.0,0,1413.0,888.0,1306.6216666666667,923.2316666666667,544.11,766.8133333333333,558.6
2025-12-04 20:00:00,12,2.0,827.6566666666666,454.0,273.1323170731707,1149.647967479675,454.0,2483,478.0,-590.0,-1003.0,1184.0,928.0,0.0,-218.0,0.0,0.965,2.0,0.985,0.95,0.0,0.9550000000000001,2.0,1,0.0,4,6,6,1,6,9,3,0,12,0,0,0,12,9.0,0.0,11.1,2.0,0,1488.0,848.0,1417.3533333333332,1306.6216666666667,923.2316666666667,258.145,648.1
2025-12-04 21:00:00,2,0.0,180.08666666666664,0.0,155.85487804878048,202.30365853658537,0.0,478,0.0,-648.0,-947.0,808.0,867.0,0.0,-117.0,0.0,0.95,0.0,,,0.0,0.95,0.0,0,0.0,0,2,0,0,2,0,2,0,2,0,0,0,2,8.6,0.0,11.1,2.0,0,1378.0,769.0,827.6566666666666,1417.3533333333332,1306.6216666666667,546.495,578.2433333333333
2025-12-05 04:00:00,7,7.0,315.45,1266.0,134.15,636.1,189.0,1298,1298.0,135.0,434.0,441.0,828.0,6.0,-22.0,1.0,0.9757142857142858,0.0,0.98,0.95,6.0,,1.0,0,0.0,6,7,0,1,0,6,1,0,0,7,7,0,0,9.0,0.0,10.0,2.0,0,1308.0,752.0,180.08666666666664,827.6566666666666,1417.3533333333332,544.11,567.5516666666667
2025-12-05 05:00:00,10,3.0,565.0833333333333,468.0,212.55,867.5788617886179,151.0,1790,492.0,250.0,231.0,354.0,769.0,1.0,78.0,2.0,0.969,0.0,0.9742857142857143,0.9566666666666667,1.0,,1.0,0,1.0,7,10,0,3,0,7,2,1,0,10,10,0,0,9.0,0.0,6.0,2.0,0,1181.0,733.0,315.45,180.08666666666664,827.6566666666666,923.2316666666667,798.8766666666667
2025-12-05 06:00:00,10,7.0,501.2033333333333,1246.0,345.00670731707316,1046.218699186992,361.0,1787,1295.0,-64.0,179.0,461.0,634.0,4.0,132.0,1.0,0.96,0.0,0.958,0.9566666666666667,5.0,,2.0,2,0.0,5,9,1,3,0,6,3,1,0,10,10,0,0,9.0,0.0,10.0,2.0,0,1009.0,679.0,565.0833333333333,315.45,180.08666666666664,1306.6216666666667,1042.0016666666666
2025-12-05 07:00:00,23,16.0,992.5466666666666,3013.0,662.8432926829269,2118.6477642276423,878.0,4484,3189.0,491.0,1072.0,686.0,564.0,5.0,318.0,3.0,0.9495652173913044,4.0,0.9433333333333331,0.9649999999999999,9.0,0.96,5.0,6,2.0,9,19,4,4,4,14,7,2,0,23,23,0,0,8.8,0.0,14.8,2.0,0,1003.0,698.0,501.2033333333333,565.0833333333333,315.45,1417.3533333333332,842.9066666666666
2025-12-05 08:00:00,31,15.0,2048.74,2837.0,1143.8591463414634,2940.5388211382115,1482.0,6125,2936.0,1056.0,822.0,1181.0,767.0,5.0,481.0,5.0,0.9548387096774192,2.0,0.9570000000000001,0.9624999999999999,7.0,0.9616666666666666,8.0,7,0.0,10,21,10,8,6,16,13,2,0,31,31,0,0,9.0,0.0,16.7,2.0,0,1302.0,847.0,992.5466666666666,501.2033333333333,565.0833333333333,827.6566666666666,325.53
2025-12-05 09:00:00,27,12.0,1401.3483333333334,2098.0,806.1170731707317,2072.536382113821,518.0,5114,2178.0,-647.0,-868.0,1481.0,971.0,7.0,-338.0,2.0,0.9644444444444444,0.0,0.9816666666666666,0.9585714285714284,8.0,0.965,3.0,6,1.0,12,18,9,7,2,15,11,1,0,27,27,0,0,9.8,0.0,16.7,2.0,0,1614.0,919.0,2048.74,992.5466666666666,501.2033333333333,180.08666666666664,35.279999999999994
2025-12-05 10:00:00,20,8.0,1122.8083333333332,1554.0,559.9042682926829,1737.615650406504,573.0,3773,1595.0,-279.0,-335.0,1524.0,1105.0,4.0,-246.0,1.0,0.9674999999999999,1.0,0.9836363636363636,0.9633333333333333,5.0,0.95,3.0,5,0.0,11,15,5,3,1,13,6,1,0,20,12,8,0,11.2,0.0,14.8,2.0,0,1797.0,967.0,1401.3483333333334,2048.74,992.5466666666666,315.45,281.5616666666666
2025-12-05 11:00:00,17,9.0,1075.33,1677.0,639.7274390243903,1773.3223577235772,721.0,3339,1744.0,-47.0,36.0,1200.0,1190.0,3.0,80.0,0.0,0.9682352941176471,1.0,0.9828571428571429,0.97,5.0,0.96,4.0,7,0.0,7,12,5,1,2,10,7,0,0,17,0,17,0,12.5,0.0,13.0,2.0,0,1948.0,980.0,1122.8083333333332,1401.3483333333334,2048.74,565.0833333333333,422.0683333333333
2025-12-05 12:00:00,22,13.0,1145.0333333333333,2262.0,596.2695121951219,1810.0126016260162,506.0,4085,2341.0,70.0,37.0,1114.0,1298.0,5.0,-43.0,2.0,0.963181818181818,1.0,0.9825,0.96,10.0,0.97,3.0,10,0.0,8,18,4,2,2,15,7,0,0,22,0,22,0,13.7,0.0,13.0,2.0,0,2075.0,966.0,1075.33,1122.8083333333332,1401.3483333333334,501.2033333333333,560.31
2025-12-05 13:00:00,20,7.0,1244.4916666666666,1344.0,364.344512195122,1953.2422764227642,227.0,3730,1389.0,99.0,143.0,1155.0,1340.0,3.0,-232.0,1.0,0.9654999999999999,1.0,0.985,0.9633333333333333,3.0,0.97,1.0,7,3.0,8,16,4,3,2,13,4,3,0,20,0,20,0,14.8,0.0,11.1,2.0,0,2048.0,952.0,1145.0333333333333,1075.33,1122.8083333333332,992.5466666666666,722.9066666666666
2025-12-05 14:00:00,16,9.0,751.61,1582.0,278.5579268292683,1460.1030487804878,174.0,3030,1641.0,-493.0,-493.0,1047.0,1123.0,5.0,-86.0,1.0,0.965625,1.0,0.97125,0.97,6.0,0.96,1.0,4,2.0,8,10,6,2,2,9,2,5,0,16,0,16,0,15.0,0.0,11.1,2.0,0,1801.0,945.0,1244.4916666666666,1145.0333333333333,1075.33,2048.74,1303.5333333333333
2025-12-05 15:00:00,14,5.0,778.0849999999999,947.0,229.4701219512195,1341.855487804878,227.0,2619,978.0,26.0,-118.0,925.0,1020.0,2.0,-49.0,0.0,0.9657142857142856,1.0,0.9757142857142858,0.97,3.0,0.95,1.0,4,1.0,7,9,5,1,2,9,2,3,0,14,0,14,0,14.9,0.0,11.1,2.0,0,1679.0,995.0,751.61,1244.4916666666666,1145.0333333333333,1401.3483333333334,1136.5233333333333
2025-12-05 16:00:00,13,8.0,666.3233333333333,1373.0,319.125,1322.2837398373983,490.0,2408,1430.0,-112.0,-20.0,732.0,943.0,4.0,90.0,2.0,0.9623076923076923,1.0,0.985,0.95,5.0,0.95,3.0,3,0.0,6,9,4,2,2,8,4,1,0,13,0,13,0,14.2,0.0,9.3,2.0,0,1610.0,1024.0,778.0849999999999,751.61,1244.4916666666666,1122.8083333333332,513.0333333333333
